ID,Accession,Target,Biosample term name,Software used,Genome
/annotations/ENCSR960ALP/,ENCSR960ALP,POLR2AphosphoS5,neutrophil,avocado,GRCh38
/annotations/ENCSR676INT/,ENCSR676INT,POLR2AphosphoS5,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR308DPZ/,ENCSR308DPZ,POLR2AphosphoS5,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR542MMK/,ENCSR542MMK,POLR2AphosphoS5,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR229QPK/,ENCSR229QPK,POLR2AphosphoS5,T-cell,avocado,GRCh38
/annotations/ENCSR927FIS/,ENCSR927FIS,POLR2AphosphoS5,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR840ZUP/,ENCSR840ZUP,RAD21,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR535TZL/,ENCSR535TZL,RAD21,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR577BOW/,ENCSR577BOW,RAD21,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR096LKB/,ENCSR096LKB,RAD21,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR628NWW/,ENCSR628NWW,RAD21,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR326VRJ/,ENCSR326VRJ,RAD21,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR505DFU/,ENCSR505DFU,RAD21,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR917FIY/,ENCSR917FIY,RAD21,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR552GRS/,ENCSR552GRS,RAD21,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR469XYJ/,ENCSR469XYJ,RAD21,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR765AER/,ENCSR765AER,RAD21,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR269IZJ/,ENCSR269IZJ,RAD21,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR169QCV/,ENCSR169QCV,RAD21,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR128OGB/,ENCSR128OGB,RAD21,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR614XFU/,ENCSR614XFU,RAD21,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR592UBF/,ENCSR592UBF,RAD21,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR697SKW/,ENCSR697SKW,RAD21,natural killer cell,avocado,GRCh38
/annotations/ENCSR951UGN/,ENCSR951UGN,RAD21,neutrophil,avocado,GRCh38
/annotations/ENCSR282AKJ/,ENCSR282AKJ,RAD21,neutrophil,avocado,GRCh38
/annotations/ENCSR837YBW/,ENCSR837YBW,RAD21,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR815LLT/,ENCSR815LLT,RAD21,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR283ZOO/,ENCSR283ZOO,RAD21,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR939EHJ/,ENCSR939EHJ,RAD21,T-cell,avocado,GRCh38
/annotations/ENCSR933IXY/,ENCSR933IXY,RAD21,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR796ETS/,ENCSR796ETS,RCOR1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR346DCP/,ENCSR346DCP,RCOR1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR513HXW/,ENCSR513HXW,RCOR1,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR130ZQM/,ENCSR130ZQM,RCOR1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR367HHI/,ENCSR367HHI,RCOR1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR149AMZ/,ENCSR149AMZ,RCOR1,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR614YXN/,ENCSR614YXN,RCOR1,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR734VMV/,ENCSR734VMV,RCOR1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR889PTR/,ENCSR889PTR,RCOR1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR438KDC/,ENCSR438KDC,RCOR1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR857HLB/,ENCSR857HLB,RCOR1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR801QCG/,ENCSR801QCG,RCOR1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR779CEA/,ENCSR779CEA,RCOR1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR763TKS/,ENCSR763TKS,RCOR1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR246OBY/,ENCSR246OBY,RCOR1,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR510KRL/,ENCSR510KRL,RCOR1,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR153BSQ/,ENCSR153BSQ,RCOR1,natural killer cell,avocado,GRCh38
/annotations/ENCSR254VCB/,ENCSR254VCB,RCOR1,neutrophil,avocado,GRCh38
/annotations/ENCSR459KJJ/,ENCSR459KJJ,RCOR1,neutrophil,avocado,GRCh38
/annotations/ENCSR707IPL/,ENCSR707IPL,RCOR1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR182YCV/,ENCSR182YCV,RCOR1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR470VKQ/,ENCSR470VKQ,RCOR1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR883RIW/,ENCSR883RIW,RCOR1,T-cell,avocado,GRCh38
/annotations/ENCSR183OKZ/,ENCSR183OKZ,RCOR1,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR992QMH/,ENCSR992QMH,REST,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR174KXR/,ENCSR174KXR,REST,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR799BXV/,ENCSR799BXV,REST,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR749JSB/,ENCSR749JSB,REST,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR246KOR/,ENCSR246KOR,REST,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR724EAE/,ENCSR724EAE,REST,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR816IJW/,ENCSR816IJW,REST,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR413JBT/,ENCSR413JBT,REST,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR664AEI/,ENCSR664AEI,REST,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR807RTS/,ENCSR807RTS,REST,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR376EQB/,ENCSR376EQB,REST,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR812QIH/,ENCSR812QIH,REST,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR046CHA/,ENCSR046CHA,REST,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR430QHX/,ENCSR430QHX,REST,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR152AVA/,ENCSR152AVA,REST,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR534YWQ/,ENCSR534YWQ,REST,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR596HUS/,ENCSR596HUS,REST,natural killer cell,avocado,GRCh38
/annotations/ENCSR270XJA/,ENCSR270XJA,REST,neutrophil,avocado,GRCh38
/annotations/ENCSR647WRD/,ENCSR647WRD,REST,neutrophil,avocado,GRCh38
/annotations/ENCSR919SLW/,ENCSR919SLW,REST,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR568KBX/,ENCSR568KBX,REST,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR338EQP/,ENCSR338EQP,REST,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR013QMH/,ENCSR013QMH,REST,T-cell,avocado,GRCh38
/annotations/ENCSR441BFQ/,ENCSR441BFQ,REST,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR307YNC/,ENCSR307YNC,RFX5,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR471WHB/,ENCSR471WHB,RFX5,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR364KWC/,ENCSR364KWC,RFX5,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR874DHS/,ENCSR874DHS,RFX5,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR807ELH/,ENCSR807ELH,RFX5,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR304QNW/,ENCSR304QNW,RFX5,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR330XFY/,ENCSR330XFY,RFX5,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR556KCW/,ENCSR556KCW,RFX5,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR691ZCT/,ENCSR691ZCT,RFX5,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR343UWU/,ENCSR343UWU,RFX5,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR682KXE/,ENCSR682KXE,RFX5,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR653LBV/,ENCSR653LBV,RFX5,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR308GJH/,ENCSR308GJH,RFX5,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR380JUO/,ENCSR380JUO,RFX5,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR143WGC/,ENCSR143WGC,RFX5,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR069ERD/,ENCSR069ERD,RFX5,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR883JCA/,ENCSR883JCA,RFX5,natural killer cell,avocado,GRCh38
/annotations/ENCSR251BEE/,ENCSR251BEE,RFX5,neutrophil,avocado,GRCh38
/annotations/ENCSR816AZH/,ENCSR816AZH,RFX5,neutrophil,avocado,GRCh38
/annotations/ENCSR333UIB/,ENCSR333UIB,RFX5,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR246MJS/,ENCSR246MJS,RFX5,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR448XBH/,ENCSR448XBH,RFX5,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR922LDJ/,ENCSR922LDJ,RFX5,T-cell,avocado,GRCh38
/annotations/ENCSR032FLV/,ENCSR032FLV,RFX5,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR459SQN/,ENCSR459SQN,RXRA,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR381EXS/,ENCSR381EXS,RXRA,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR306TPV/,ENCSR306TPV,RXRA,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR699NQZ/,ENCSR699NQZ,RXRA,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR435LSM/,ENCSR435LSM,RXRA,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR849KJE/,ENCSR849KJE,RXRA,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR448URQ/,ENCSR448URQ,RXRA,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR332QEA/,ENCSR332QEA,RXRA,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR446JFX/,ENCSR446JFX,RXRA,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR045PFJ/,ENCSR045PFJ,RXRA,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR645LXF/,ENCSR645LXF,RXRA,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR623PYF/,ENCSR623PYF,RXRA,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR368LWM/,ENCSR368LWM,RXRA,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR795TRZ/,ENCSR795TRZ,RXRA,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR055VXM/,ENCSR055VXM,RXRA,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR712YQD/,ENCSR712YQD,RXRA,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR731YDI/,ENCSR731YDI,RXRA,natural killer cell,avocado,GRCh38
/annotations/ENCSR337RRZ/,ENCSR337RRZ,RXRA,neutrophil,avocado,GRCh38
/annotations/ENCSR513KBS/,ENCSR513KBS,RXRA,neutrophil,avocado,GRCh38
/annotations/ENCSR229KNO/,ENCSR229KNO,RXRA,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR797FXN/,ENCSR797FXN,RXRA,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR175SFN/,ENCSR175SFN,RXRA,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR055QSS/,ENCSR055QSS,RXRA,T-cell,avocado,GRCh38
/annotations/ENCSR439ADK/,ENCSR439ADK,RXRA,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR738GTA/,ENCSR738GTA,SIN3A,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR343CRN/,ENCSR343CRN,SIN3A,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR887WQJ/,ENCSR887WQJ,SIN3A,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR434KOR/,ENCSR434KOR,SIN3A,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR688ILX/,ENCSR688ILX,SIN3A,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR574ADO/,ENCSR574ADO,SIN3A,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR742FWF/,ENCSR742FWF,SIN3A,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR537ZQY/,ENCSR537ZQY,SIN3A,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR207FVY/,ENCSR207FVY,SIN3A,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR265KEM/,ENCSR265KEM,SIN3A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR366RGZ/,ENCSR366RGZ,SIN3A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR992SGH/,ENCSR992SGH,SIN3A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR650FBI/,ENCSR650FBI,SIN3A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR404BYM/,ENCSR404BYM,SIN3A,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR982XWY/,ENCSR982XWY,SIN3A,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR599SOU/,ENCSR599SOU,SIN3A,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR475YOI/,ENCSR475YOI,SIN3A,natural killer cell,avocado,GRCh38
/annotations/ENCSR926KAX/,ENCSR926KAX,SIN3A,neutrophil,avocado,GRCh38
/annotations/ENCSR057BBX/,ENCSR057BBX,SIN3A,neutrophil,avocado,GRCh38
/annotations/ENCSR135ESF/,ENCSR135ESF,SIN3A,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR527YZJ/,ENCSR527YZJ,SIN3A,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR532MGP/,ENCSR532MGP,SIN3A,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR760HJT/,ENCSR760HJT,SIN3A,T-cell,avocado,GRCh38
/annotations/ENCSR193AME/,ENCSR193AME,SIN3A,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR297ARR/,ENCSR297ARR,SMC3,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR435MAJ/,ENCSR435MAJ,SMC3,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR137DVJ/,ENCSR137DVJ,SMC3,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR700GJP/,ENCSR700GJP,SMC3,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR019VWC/,ENCSR019VWC,SMC3,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR009UUR/,ENCSR009UUR,SMC3,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR585KSB/,ENCSR585KSB,SMC3,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR926LGN/,ENCSR926LGN,SMC3,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR223BCD/,ENCSR223BCD,SMC3,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR125ORN/,ENCSR125ORN,SMC3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR979RQD/,ENCSR979RQD,SMC3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR182KRB/,ENCSR182KRB,SMC3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR067XCG/,ENCSR067XCG,SMC3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR016URG/,ENCSR016URG,SMC3,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR012TKY/,ENCSR012TKY,SMC3,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR975BBE/,ENCSR975BBE,SMC3,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR133PDA/,ENCSR133PDA,SMC3,natural killer cell,avocado,GRCh38
/annotations/ENCSR833PRT/,ENCSR833PRT,SMC3,neutrophil,avocado,GRCh38
/annotations/ENCSR452RLJ/,ENCSR452RLJ,SMC3,neutrophil,avocado,GRCh38
/annotations/ENCSR331PDH/,ENCSR331PDH,SMC3,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR050FNB/,ENCSR050FNB,SMC3,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR689HOV/,ENCSR689HOV,SMC3,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR454GSV/,ENCSR454GSV,SMC3,T-cell,avocado,GRCh38
/annotations/ENCSR473FEK/,ENCSR473FEK,SMC3,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR101FBF/,ENCSR101FBF,SP1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR312UIU/,ENCSR312UIU,SP1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR440FGB/,ENCSR440FGB,SP1,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR835UHF/,ENCSR835UHF,SP1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR682NIA/,ENCSR682NIA,SP1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR403FCT/,ENCSR403FCT,SP1,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR094XXH/,ENCSR094XXH,SP1,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR443GBM/,ENCSR443GBM,SP1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR601JEJ/,ENCSR601JEJ,SP1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR314MHE/,ENCSR314MHE,SP1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR061PDC/,ENCSR061PDC,SP1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR051XLS/,ENCSR051XLS,SP1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR804KIP/,ENCSR804KIP,SP1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR892FLT/,ENCSR892FLT,SP1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR257CGV/,ENCSR257CGV,SP1,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR655KJJ/,ENCSR655KJJ,SP1,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR517MHB/,ENCSR517MHB,SP1,natural killer cell,avocado,GRCh38
/annotations/ENCSR827ZZV/,ENCSR827ZZV,SP1,neutrophil,avocado,GRCh38
/annotations/ENCSR554RGR/,ENCSR554RGR,SP1,neutrophil,avocado,GRCh38
/annotations/ENCSR645PKV/,ENCSR645PKV,SP1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR474GFM/,ENCSR474GFM,SP1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR872KDA/,ENCSR872KDA,SP1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR979CBI/,ENCSR979CBI,SP1,T-cell,avocado,GRCh38
/annotations/ENCSR863QNY/,ENCSR863QNY,SP1,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR495IWW/,ENCSR495IWW,SUZ12,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR415QIP/,ENCSR415QIP,SUZ12,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR477ZNT/,ENCSR477ZNT,SUZ12,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR805ELT/,ENCSR805ELT,SUZ12,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR400EQD/,ENCSR400EQD,SUZ12,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR495XAC/,ENCSR495XAC,SUZ12,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR305TFK/,ENCSR305TFK,SUZ12,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR852HMB/,ENCSR852HMB,SUZ12,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR255TXQ/,ENCSR255TXQ,SUZ12,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR829CRP/,ENCSR829CRP,SUZ12,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR932BSL/,ENCSR932BSL,SUZ12,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR854DUE/,ENCSR854DUE,SUZ12,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR401UQD/,ENCSR401UQD,SUZ12,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR040LAW/,ENCSR040LAW,SUZ12,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR715WRH/,ENCSR715WRH,SUZ12,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR351YRD/,ENCSR351YRD,SUZ12,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR168SWM/,ENCSR168SWM,SUZ12,natural killer cell,avocado,GRCh38
/annotations/ENCSR603FWX/,ENCSR603FWX,SUZ12,neutrophil,avocado,GRCh38
/annotations/ENCSR906RNM/,ENCSR906RNM,SUZ12,neutrophil,avocado,GRCh38
/annotations/ENCSR694NKR/,ENCSR694NKR,SUZ12,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR607RQU/,ENCSR607RQU,SUZ12,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR091KOT/,ENCSR091KOT,SUZ12,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR914VUQ/,ENCSR914VUQ,SUZ12,T-cell,avocado,GRCh38
/annotations/ENCSR018USE/,ENCSR018USE,SUZ12,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR163FLT/,ENCSR163FLT,TAF1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR173KOB/,ENCSR173KOB,TAF1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR659GUX/,ENCSR659GUX,TAF1,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR859NEW/,ENCSR859NEW,TAF1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR734FTY/,ENCSR734FTY,TAF1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR001XNK/,ENCSR001XNK,TAF1,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR276NOH/,ENCSR276NOH,TAF1,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR386SCP/,ENCSR386SCP,TAF1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR429MEB/,ENCSR429MEB,TAF1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR716WLQ/,ENCSR716WLQ,TAF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR911KLE/,ENCSR911KLE,TAF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR336HBR/,ENCSR336HBR,TAF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR300PUH/,ENCSR300PUH,TAF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR413XWE/,ENCSR413XWE,TAF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR128AZN/,ENCSR128AZN,TAF1,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR315UTV/,ENCSR315UTV,TAF1,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR352UKW/,ENCSR352UKW,TAF1,natural killer cell,avocado,GRCh38
/annotations/ENCSR345TIS/,ENCSR345TIS,TAF1,neutrophil,avocado,GRCh38
/annotations/ENCSR906ITT/,ENCSR906ITT,TAF1,neutrophil,avocado,GRCh38
/annotations/ENCSR508BAZ/,ENCSR508BAZ,TAF1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR367NJH/,ENCSR367NJH,TAF1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR858HGN/,ENCSR858HGN,TAF1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR157ISM/,ENCSR157ISM,TAF1,T-cell,avocado,GRCh38
